NodeIndex,GeneSymbol,AAA,PAD
6394,SPG7,0,0
6395,MCL1,0,0
6396,SRP68,0,0
6397,AMY1B,0,0
6398,VPS4A,0,0
6399,BRD9,0,0
6400,LDHAL6B,0,0
6401,RIOK1,0,0
6402,LIN28A,0,0
6403,ATF2,0,0
6404,PRTN3,0,0
6405,NSA2,0,0
6406,PCGF5,0,0
6407,AAAS,0,0
6408,CSNK2B,0,0
6409,PGM3,0,0
6410,FA2H,0,0
6411,MYL12B,0,0
6412,GLUL,0,0
6413,ACOT8,0,0
6414,PLK1,0,0
6415,NIPAL4,0,0
6416,TONSL,0,0
6417,LTB4R2,0,0
6418,PTPRB,0,0
6419,SNAI2,0,0
6420,IER2,0,0
6421,C17orf80,0,0
6422,TUBA4A,0,0
6423,UMOD,0,0
6424,COX17,0,0
6425,CHEK2,0,0
6426,CCR10,0,0
6427,FGF7,0,0
6428,ULBP2,0,0
6429,JOSD1,0,0
6430,KCTD13,0,0
6431,MICOS13,0,0
6432,ANXA2,1,0
6433,VBP1,0,0
6434,ST6GALNAC2,0,0
6435,QKI,0,0
6436,CCDC86,0,0
6437,INPP5F,0,0
6438,XRN1,0,0
6439,NPM1,0,0
6440,PTPN22,0,0
6441,GMPS,0,0
6442,FLG2,0,0
6443,MMP12,1,1
6444,CSH2,0,0
6445,EIF4E3,0,0
6446,LPO,0,0
6447,CCL4L2,0,0
6448,INTS3,0,0
6449,H3C14,0,0
6450,ZC3H12A,0,0
6451,C1GALT1C1L,0,0
6452,TNFRSF17,0,0
6453,MYBPC2,0,0
6454,AP4B1,0,0
6455,CRYGC,0,0
6456,CHEK1,0,0
6457,CREB3L1,0,0
6458,CHERP,0,0
6459,IL12RB2,0,0
6460,NEDD8,0,0
6461,SLX1A,0,0
6462,PCCB,0,0
6463,LAMC2,0,0
6464,MBD1,0,0
6465,WDR11,0,0
6466,SMPD4,0,0
6467,ATP6V1A,0,0
6468,IDI2,0,0
6469,MRM1,0,0
6470,TWNK,0,0
6471,SIRT5,0,0
6472,FBXO2,0,0
6473,MAFK,0,0
6474,SND1,0,0
6475,PITRM1,0,0
6476,GNG12,0,0
6477,CHRM1,0,0
6478,SETMAR,0,0
6479,PPP2R5A,0,0
6480,JCHAIN,1,0
6481,SNX10,0,0
6482,PHLDA1,0,0
6483,POU5F1,0,0
6484,CDC27,0,0
6485,FBXO27,0,0
6486,PANK1,0,0
6487,FBXO41,0,0
6488,IFNA14,0,0
6489,ZMAT2,0,0
6490,MBD3,0,0
6491,BDP1,0,0
6492,CALCOCO2,0,0
6493,KDM2B,0,0
6494,PRAM1,0,0
6495,ALOX12B,0,0
6496,MPP6,0,0
6497,GNMT,0,0
6498,NGEF,0,0
6499,TTR,0,0
6500,ARHGEF7,0,0
6501,SAP130,0,0
6502,CST4,0,0
6503,NDUFAF2,0,0
6504,HSPD1,0,0
6505,SCN3B,0,0
6506,TIPIN,0,0
6507,NKG7,0,0
6508,MYH7B,0,0
6509,PPA2,0,0
6510,AQR,0,0
6511,ACAD10,0,0
6512,RCOR1,0,0
6513,PDCD11,0,0
6514,APBB1,0,0
6515,HSPA1A,1,0
6516,DHX34,0,0
6517,FEN1,0,0
6518,MOGAT2,0,0
6519,FECH,0,0
6520,TNFRSF1A,0,0
6521,C6orf15,0,0
6522,MRPS11,0,0
6523,PNN,0,0
6524,LGALS1,1,0
6525,FOXRED2,0,0
6526,ACAD9,0,0
6527,ANO2,0,0
6528,CD1A,0,0
6529,PIK3R3,0,0
6530,UCHL3,0,0
6531,BNIP2,0,0
6532,HADH,0,0
6533,TIGIT,0,0
6534,CCNC,0,0
6535,TYMS,0,0
6536,TEKT4,0,0
6537,TNIP2,0,0
6538,HOGA1,0,0
6539,UVRAG,0,0
6540,FLOT1,0,0
6541,SPINK1,0,0
6542,IGF2BP1,0,0
6543,PRODH2,0,0
6544,OTX2,0,0
6545,LTC4S,0,0
6546,SRSF8,0,0
6547,PFKM,0,0
6548,RTKN,0,0
6549,TNFRSF4,0,0
6550,NFE2L2,0,0
6551,IL6ST,0,0
6552,ARRB1,0,0
6553,POLL,0,0
6554,RPP25,0,0
6555,GALNT10,0,0
6556,ACBD3,0,0
6557,MTCH2,0,0
6558,HAVCR2,0,0
6559,TOMM22,0,0
6560,ECHS1,0,0
6561,PLGRKT,0,0
6562,MYL4,0,0
6563,AQP11,0,0
6564,ACTG2,0,0
6565,GRIN2A,0,0
6566,ARHGAP1,0,0
6567,RANBP9,0,0
6568,ACER1,0,0
6569,CACNA2D2,0,0
6570,RBM10,0,0
6571,ERO1B,0,0
6572,MUC5AC,0,0
6573,ATG13,0,0
6574,LAMTOR1,0,0
6575,NUDT15,0,0
6576,DGAT1,0,0
6577,TUT4,0,0
6578,SULT2B1,0,0
6579,WIF1,0,0
6580,USP20,0,0
6581,TDG,0,0
6582,MBD4,0,0
6583,ACLY,0,0
6584,TAF6,0,0
6585,TXNL4A,0,0
6586,VPS4B,0,0
6587,VAPB,0,0
6588,GP2,0,0
6589,AP1G2,0,0
6590,DNAJB4,0,0
6591,PPP4R2,0,0
6592,PGK1,0,0
6593,AFTPH,0,0
6594,GTPBP10,0,0
6595,GADL1,0,0
6596,NDUFA12,0,0
6597,TARS3,0,0
6598,MPHOSPH8,0,0
6599,VPS33B,0,0
6600,CDCA3,0,0
6601,PBK,0,0
6602,PRAMEF17,0,0
6603,PTK6,0,0
6604,EIF5A,0,0
6605,SDHA,0,0
6606,CDC42EP4,0,0
6607,ACSL4,0,0
6608,PRPF19,0,0
6609,CENPP,0,0
6610,WDR70,0,0
6611,COQ4,0,0
6612,CYP21A2,0,0
6613,PSMB10,0,0
6614,CACNA1C,0,0
6615,DFFA,0,0
6616,PI4K2B,0,0
6617,ECSIT,0,0
6618,ACOT1,0,0
6619,RNASEK,0,0
6620,CDC25C,0,0
6621,KIAA1549,0,0
6622,PRDM4,0,0
6623,PRPF18,0,0
6624,NAT8,0,0
6625,EP400,0,0
6626,CADM3,0,0
6627,CSF3,0,0
6628,BCL6,0,0
6629,DRG1,0,0
6630,UBE3D,0,0
6631,NFKBIB,0,0
6632,CCDC9,0,0
6633,RSPO4,0,0
6634,REG3A,0,0
6635,PAM,0,0
6636,FXN,0,0
6637,RANBP10,0,0
6638,CDK5RAP1,0,0
6639,DUSP4,0,0
6640,MAP2K6,0,0
6641,TINF2,0,0
6642,TNFAIP2,0,0
6643,MMP14,0,0
6644,STAG2,0,0
6645,PSPH,0,0
6646,MAG,0,0
6647,C6orf52,0,0
6648,POMP,0,0
6649,WDR4,0,0
6650,NAF1,0,0
6651,STAC3,0,0
6652,POLR2I,0,0
6653,INPP4A,0,0
6654,DNALI1,0,0
6655,H4C8,0,0
6656,SESN1,0,0
6657,AKR1B1,0,0
6658,TCF3,0,0
6659,TSR2,0,0
6660,GCNT2,0,0
6661,CRK,0,0
6662,FXR1,0,0
6663,MTM1,0,0
6664,DNAJC19,0,0
6665,RHOV,0,0
6666,HEATR5B,0,0
6667,CDKN1C,0,0
6668,ATP5MC3,0,0
6669,ADGRL3,0,0
6670,EEF1AKNMT,0,0
6671,MRPL19,0,0
6672,RNF103,0,0
6673,RNASEH1,0,0
6674,ACAT2,0,0
6675,CNIH1,0,0
6676,PRKD1,0,0
6677,PEX12,0,0
6678,GK,0,0
6679,DDX31,0,0
6680,IL4,0,0
6681,SAP18,0,0
6682,TAF10,0,0
6683,RASSF7,0,0
6684,GAS2L2,0,0
6685,AVP,1,0
6686,RHOQ,0,0
6687,DUOX1,0,0
6688,COPB1,0,0
6689,TNP1,0,0
6690,SELENOI,0,0
6691,UQCRFS1,0,0
6692,CYP2R1,0,0
6693,PLPP2,0,0
6694,BRK1,0,0
6695,CYP27C1,0,0
6696,H3C1,0,0
6697,UFD1,0,0
6698,GK2,0,0
6699,BRINP1,0,0
6700,LGMN,0,0
6701,ENO1,1,0
6702,RAE1,0,0
6703,MAFG,0,0
6704,SFN,0,0
6705,ATP23,0,0
6706,SMC3,0,0
6707,AKAP1,0,0
6708,RAD23B,0,0
6709,CRB3,0,0
6710,TLK1,0,0
6711,NCOA3,0,0
6712,DST,0,0
6713,IGSF8,0,0
6714,SLC35A3,0,0
6715,BCL2L13,0,0
6716,NKIRAS2,0,0
6717,PARN,0,0
6718,ADAMTS4,0,0
6719,DLG3,0,0
6720,ZNF513,0,0
6721,ARAF,0,0
6722,NANOS2,0,0
6723,SAFB2,0,0
6724,SLC25A11,0,0
6725,DDX21,0,0
6726,CBFB,0,0
6727,GPKOW,0,0
6728,TLE5,0,0
6729,BCL3,0,0
6730,ITSN1,0,0
6731,ERH,0,0
6732,NIPSNAP2,0,0
6733,XDH,0,0
6734,MYO15A,0,0
6735,MTAP,0,0
6736,DDX55,0,0
6737,ZNF148,0,0
6738,ISCA2,0,0
6739,IFIT3,0,0
6740,SIX1,0,0
6741,TRAPPC13,0,0
6742,ANK1,0,0
6743,RPL30,0,0
6744,CRTAP,0,0
6745,PIGH,0,0
6746,HTR2B,0,0
6747,CFAP77,0,0
6748,SET,0,0
6749,REST,0,0
6750,UBL4A,0,0
6751,ABCD3,0,0
6752,PSME3,0,0
6753,SSBP4,0,0
6754,HMGN2,0,0
6755,CAND1,0,0
6756,EPHB3,0,0
6757,SLC1A6,0,0
6758,ZBTB17,0,0
6759,POLE3,0,0
6760,GCLC,0,0
6761,GLCCI1,0,0
6762,PISD,0,0
6763,ATP6V1E2,0,0
6764,MUC2,0,0
6765,NUDC,0,0
6766,RPL32,0,0
6767,PPAN-P2RY11,0,0
6768,CD14,0,0
6769,PSMD11,0,0
6770,PIK3R4,0,0
6771,BMT2,0,0
6772,FBXL13,0,0
6773,KLRC4,0,0
6774,LHFPL5,0,0
6775,TNNC2,0,0
6776,NCAM1,0,0
6777,PGM2L1,0,0
6778,BCLAF1,0,0
6779,CASP8AP2,0,0
6780,SMARCD1,0,0
6781,FRG2,0,0
6782,TGFB3,1,1
6783,MED30,0,0
6784,LSM5,0,0
6785,CR2,0,0
6786,CMTM2,0,0
6787,AP1M2,0,0
6788,KAT2B,0,0
6789,BANP,0,0
6790,HSPA4,1,0
6791,PGD,0,0
6792,QPCTL,0,0
6793,EIF1AD,0,0
6794,APEX1,0,0
6795,LSM10,0,0
6796,ARG1,0,0
6797,RMND1,0,0
6798,TEP1,0,0
6799,SAMM50,0,0
6800,IMPDH1,0,0
6801,PDGFC,0,0
6802,SMO,0,0
6803,TRPV6,0,0
6804,HAUS6,0,0
6805,GLP1R,0,0
6806,MRM2,0,0
6807,LEP,0,0
6808,P2RX4,0,0
6809,PFKP,0,0
6810,CD300C,0,0
6811,NSF,0,0
6812,H2BC13,0,0
6813,NOTCH2,0,1
6814,DEPDC1,0,0
6815,NOC2L,0,0
6816,LARP4B,0,0
6817,EEPD1,0,0
6818,GAPDH,1,0
6819,TCP1,0,0
6820,AP1AR,0,0
6821,CTAG1B,0,0
6822,RBM28,0,0
6823,FCGBP,0,0
6824,CARD9,0,0
6825,OXA1L,0,0
6826,TUBB6,0,0
6827,XCL1,0,0
6828,NRIP1,0,0
6829,ANKS3,0,0
6830,DCAF7,0,0
6831,CLEC7A,0,0
6832,GINS2,0,0
6833,PSME3IP1,0,0
6834,EIF2S3B,0,0
6835,MCF2,0,0
6836,ZNF501,0,0
6837,GALR2,0,0
6838,HSPA1L,0,0
6839,ARL6IP5,0,0
6840,HOXA5,0,0
6841,DKKL1,0,0
6842,H4C5,0,0
6843,ASIC1,0,0
6844,ASCL1,0,0
6845,TMPRSS9,0,0
6846,NR4A1,0,0
6847,USP7,0,0
6848,HSP90AA1,0,0
6849,ACAN,0,0
6850,CMTM8,0,0
6851,NDUFAF7,0,0
6852,RAD51B,0,0
6853,IL17A,0,0
6854,IKBKE,0,0
6855,TAS2R10,0,0
6856,SMU1,0,0
6857,UTP23,0,0
6858,GPX4,0,0
6859,UBA52,0,0
6860,MS4A3,0,0
6861,STK38,0,0
6862,SHC2,0,0
6863,PKHD1,0,0
6864,GOLIM4,0,0
6865,DERL1,0,0
6866,SLC23A2,0,0
6867,PNPLA3,0,0
6868,DNAJA1,0,0
6869,RDH11,0,0
6870,ACTN3,0,0
6871,NUDT14,0,0
6872,GIP,0,0
6873,CLN6,0,0
6874,CBL,0,0
6875,POLR3C,0,0
6876,CRYZ,0,0
6877,DHDH,0,0
6878,FANCM,0,0
6879,CNGA1,0,0
6880,TPM2,1,0
6881,ABI1,0,0
6882,ALG12,0,0
6883,DAZ1,0,0
6884,KLF1,0,0
6885,QRSL1,0,0
6886,BFSP2,0,0
6887,DYRK1A,0,0
6888,UBA7,0,0
6889,CTNS,0,0
6890,FANCC,0,0
6891,NRDE2,0,0
6892,ATP6V0A2,0,0
6893,ACOT2,0,0
6894,HCRT,0,0
6895,POLR1A,0,0
6896,HNF4A,0,0
6897,UTP6,0,0
6898,IL31,0,0
6899,COPS6,0,0
6900,TAF5,0,0
6901,RARG,0,0
6902,RAB1B,0,0
6903,SCNN1G,0,0
6904,PLA2G4A,0,0
6905,GSTA4,0,0
6906,GRIN2B,0,0
6907,APRT,0,0
6908,DENND1B,0,0
6909,PRDX3,0,0
6910,ANKRD9,0,0
6911,VAMP7,0,0
6912,C12orf66,0,0
6913,NMNAT1,0,0
6914,LRRC32,0,0
6915,NPRL2,0,0
6916,OXCT1,0,0
6917,ADGRD1,0,0
6918,ARL2BP,0,0
6919,RANGRF,0,0
6920,ZNRD1,0,0
6921,CCL13,0,0
6922,MB,0,0
6923,TM7SF2,0,0
6924,H4C3,0,0
6925,BMP7,0,0
6926,RELN,0,0
6927,CYP51A1,0,0
6928,KIF5C,0,0
6929,PSMD3,0,0
6930,ACTR5,0,0
6931,MUC7,0,0
6932,GPI,0,0
6933,RDH8,0,0
6934,EPRS1,0,0
6935,LIPF,0,0
6936,GOLGA1,0,0
6937,UGGT1,0,0
6938,IFT46,0,0
6939,RHOG,0,0
6940,DCDC2,0,0
6941,MTREX,0,0
6942,PROKR2,0,0
6943,DDX5,0,0
6944,CRTC2,0,0
6945,FILIP1,0,0
6946,IFNA6,0,0
6947,SUGP1,0,0
6948,HSD17B4,0,0
6949,TNFRSF8,0,0
6950,MED8,0,0
6951,SEC24B,0,0
6952,PMPCA,0,0
6953,ENC1,0,0
6954,FNTA,0,0
6955,ELL3,0,0
6956,SMARCB1,0,0
6957,PSMB7,0,0
6958,HOXC8,0,0
6959,GPRASP1,0,0
6960,STX6,0,0
6961,NDUFA3,0,0
6962,CSK,0,0
6963,RAPGEF1,0,0
6964,CXorf56,0,0
6965,H4C13,0,0
6966,ITGB8,0,0
6967,VKORC1,0,0
6968,CYB5B,0,0
6969,NSUN5,0,0
6970,CXCR4,0,0
6971,DSTN,1,0
6972,ACO2,0,0
6973,SLC2A2,0,0
6974,AKAP11,0,0
6975,TWIST1,0,0
6976,RGS6,0,0
6977,SORCS2,0,0
6978,SMURF2,0,0
6979,PIK3C3,0,0
6980,H2BC4,0,0
6981,METTL14,0,0
6982,VDAC1,0,0
6983,SPOCK1,0,0
6984,ROCK1,0,0
6985,VIPR2,0,0
6986,NIT2,0,0
6987,RPS7,0,0
6988,NCAPH,0,0
6989,NAGK,0,0
6990,GFI1,0,0
6991,NDUFB6,0,0
6992,CPSF2,0,0
6993,ACTR3B,0,0
6994,REG1A,0,0
6995,COL11A1,0,0
6996,ADSS2,0,0
6997,CHRM3,0,0
6998,PIP4P1,0,0
6999,FBXO31,0,0
7000,KEAP1,0,0
7001,SMC1B,0,0
7002,SPATA7,0,0
7003,ZSWIM8,0,0
7004,IRF7,0,0
7005,SPTAN1,0,0
7006,KRTCAP2,0,0
7007,FGF18,0,0
7008,ADRB1,0,0
7009,CHP2,0,0
7010,BET1,0,0
7011,LRRC41,0,0
7012,ARL6IP1,0,0
7013,SGPP1,0,0
7014,VAMP3,0,0
7015,AQP1,0,0
7016,ALOX15,0,0
7017,ROR1,0,0
7018,METAP1D,0,0
7019,PI4KA,0,0
7020,VAMP8,0,0
7021,AFM,0,0
7022,HSD17B10,0,0
7023,CXCL10,0,0
7024,MCIDAS,0,0
7025,TNS1,0,0
7026,TNF,0,1
7027,SLC1A2,0,0
7028,JAM3,0,0
7029,SLAMF7,0,0
7030,XPNPEP2,0,0
7031,RINT1,0,0
7032,TPCN1,0,0
7033,NEIL1,0,0
7034,SS18L1,0,0
7035,CALD1,1,0
7036,SRP54,0,0
7037,SLC25A17,0,0
7038,CKAP5,0,0
7039,HCST,0,0
7040,RANGAP1,0,0
7041,AUTS2,0,0
7042,SAA1,1,0
7043,ANKRD50,0,0
7044,BPIFA1,0,0
7045,RPUSD2,0,0
7046,PCGF1,0,0
7047,TAF1C,0,0
7048,CRABP1,0,0
7049,TNFRSF14,0,0
7050,LIX1,0,0
7051,CLDN4,0,0
7052,GSTM3,0,0
7053,RPAP2,0,0
7054,POLK,0,0
7055,RPL27A,0,0
7056,NR1I2,0,0
7057,PSMC4,0,0
7058,RPL26,0,0
7059,FGFR4,0,0
7060,TAGLN3,0,0
7061,ING3,0,0
7062,COL4A3,1,0
7063,FAM131B,0,0
7064,SNX20,0,0
7065,FXYD2,0,0
7066,MRPL16,0,0
7067,PIGS,0,0
7068,MS4A1,0,0
7069,IL3,0,0
7070,TRAF2,0,0
7071,CPEB2,0,0
7072,AXL,1,0
7073,DRG2,0,0
7074,CSRP3,0,0
7075,TGFB1,0,0
7076,PELI1,0,0
7077,HS3ST1,0,0
7078,RNF7,0,0
7079,MMP21,0,0
7080,MMP1,0,0
7081,MTOR,0,0
7082,PLAU,0,0
7083,TNFAIP1,0,0
7084,NOP2,0,0
7085,TMEM114,0,0
7086,CARD8,0,0
7087,STX16,0,0
7088,KIF7,0,0
7089,ATP1A4,0,0
7090,ZC3H13,0,0
7091,SNAP25,0,0
7092,CKS2,0,0
7093,NFKB2,0,0
7094,NEDD9,0,0
7095,GIPC1,0,0
7096,TMED4,0,0
7097,LALBA,0,0
7098,CITED2,0,0
7099,WNT3,0,0
7100,STIM1,0,0
7101,WDR34,0,0
7102,CCN3,0,0
7103,H2AC8,0,0
7104,EME1,0,0
7105,EXOC3L1,0,0
7106,MCM9,0,0
7107,GATM,0,0
7108,MTNR1B,0,0
7109,NEK7,0,0
7110,CGB5,0,0
7111,UNC5D,0,1
7112,FAM98B,0,0
7113,SELENOP,0,0
7114,MYEOV,0,0
7115,HMOX1,0,0
7116,MYLK3,0,0
7117,DCTN1,0,0
7118,SFRP1,0,0
7119,SGCE,0,0
7120,BHLHE41,0,0
7121,RRP12,0,0
7122,XPO6,0,0
7123,MRPL22,0,0
7124,HSPA5,1,0
7125,TEC,0,0
7126,IL31RA,0,0
7127,ADGRA2,0,0
7128,SLC2A3,0,0
7129,TRAPPC2,0,0
7130,PIH1D2,0,0
7131,HSPB8,0,0
7132,COL4A6,1,0
7133,LRP5,0,0
7134,HMGCLL1,0,0
7135,ACVR2A,0,0
7136,SRSF1,0,0
7137,ALDH5A1,0,0
7138,HBG2,0,0
7139,CLASP1,0,0
7140,TET3,0,0
7141,CCDC170,0,0
7142,TRMT61A,0,0
7143,PREX1,0,0
7144,NPC1L1,0,0
7145,CASP8,0,0
7146,SNTG1,0,0
7147,TIMMDC1,0,0
7148,ZMAT5,0,0
7149,DDAH2,0,0
7150,HMOX2,0,0
7151,RWDD4,0,0
7152,YWHAB,1,0
7153,TAF1L,0,0
7154,HEY2,1,1
7155,PTGS2,0,0
7156,CRLF2,0,0
7157,HADHA,0,0
7158,H2AC17,0,0
7159,YRDC,0,0
7160,FGF17,0,0
7161,IL27RA,0,0
7162,CENPF,0,0
7163,STX2,0,0
7164,TSHR,0,0
7165,SLX4IP,0,0
7166,DCAF8,0,0
7167,LRRK2,0,0
7168,IFT57,0,0
7169,HLA-DQA2,0,0
7170,SPHK1,0,0
7171,CD200,0,0
7172,TLCD3B,0,0
7173,QRFP,0,0
7174,COL5A1,0,0
7175,SLC18A3,0,0
7176,CCN1,0,0
7177,NDUFB10,0,0
7178,MARCHF6,0,0
7179,ACKR2,0,0
7180,GNPDA1,0,0
7181,STAG1,0,0
7182,CELA3B,0,0
7183,CD99,0,0
7184,SDAD1,0,0
7185,GNA12,0,0
7186,UTY,0,0
7187,GPT2,0,0
7188,OGDHL,0,0
7189,ALG6,0,0
7190,VAPA,0,0
7191,UTP14A,0,0
7192,P4HB,0,0
7193,SERPINH1,0,0
7194,CLPX,0,0
7195,PFKL,0,0
7196,CHRNA3,0,0
7197,RABIF,0,0
7198,SEC11A,0,0
7199,DUSP8,0,0
7200,CD1D,0,0
7201,MICA,0,0
7202,H2AC20,0,0
7203,IFT27,0,0
7204,PPP2R3C,0,0
7205,ACSF2,0,0
7206,VDAC2,0,0
7207,EIF1AX,0,0
7208,TRAPPC3,0,0
7209,CD27,0,0
7210,SLC6A4,0,0
7211,NPVF,0,0
7212,AICDA,0,0
7213,PLA2G5,0,0
7214,BCL11B,0,0
7215,STK38L,0,0
7216,USP22,0,0
7217,DLAT,0,0
7218,CCT6B,0,0
7219,HOXB2,0,0
7220,FGFR1,0,1
7221,CXXC1,0,0
7222,AFF4,0,0
7223,SLC44A4,0,0
7224,DDX47,0,0
7225,NKTR,0,0
7226,EIF4EBP2,0,0
7227,CNTF,0,0
7228,GJA8,0,0
7229,MTX2,0,0
7230,APPBP2,0,0
7231,ERCC3,0,0
7232,GLUD1,0,0
7233,MRNIP,0,0
7234,CLPB,0,0
7235,RAC1,0,0
7236,EIF1AY,0,0
7237,FAAH,0,0
7238,CENPJ,0,0
7239,GSPT1,0,0
7240,RPS27,0,0
7241,PLXNB2,0,0
7242,SHMT2,0,0
7243,UBQLN2,0,0
7244,LIN7A,0,0
7245,CLEC2D,0,0
7246,THBD,0,1
7247,MYF5,0,0
7248,ZC3H3,0,0
7249,EPOR,0,0
7250,CDC42EP2,0,0
7251,YTHDF1,0,0
7252,CACNG3,0,0
7253,SPATA20,0,0
7254,DNAJB1,0,0
7255,KCNE4,0,0
7256,ENTPD8,0,0
7257,PDP1,0,0
7258,COL6A3,0,0
7259,SNRPD3,0,0
7260,HDAC9,0,0
7261,SCARA3,0,0
7262,RASIP1,0,0
7263,H4C1,0,0
7264,RACGAP1,0,0
7265,FURIN,0,0
7266,TM4SF19,0,0
7267,CYB5RL,0,0
7268,HCK,0,0
7269,MYL6B,0,0
7270,CXCL1,0,0
7271,DPT,1,0
7272,TUSC3,0,0
7273,MPST,0,0
7274,MAP3K10,0,0
7275,WASHC4,0,0
7276,WDR74,0,0
7277,IFIT1B,0,0
7278,PITPNM1,0,0
7279,CUL3,0,0
7280,UCMA,0,0
7281,TRPM4,0,0
7282,SMPD2,0,0
7283,MT-ND3,0,0
7284,PPP2R5B,0,0
7285,ACVRL1,0,1
7286,DSG3,0,0
7287,PLA2G2F,0,0
7288,EDNRA,0,0
7289,OLIG2,0,0
7290,RELT,0,0
7291,GOPC,0,0
7292,RPAP1,0,0
7293,UBE2L5,0,0
7294,GJA5,0,0
7295,PPP3CC,0,0
7296,YAE1,0,0
7297,VPS37C,0,0
7298,CLTCL1,0,0
7299,MAP3K13,0,0
7300,PIGN,0,1
7301,POLR3D,0,0
7302,SSH2,0,0
7303,MAX,0,0
7304,HLA-DQA1,0,0
7305,B3GAT2,0,0
7306,SMOX,0,0
7307,EMG1,0,0
7308,ARID4B,0,0
7309,HSPA8,0,0
7310,MC4R,0,0
7311,GBA2,0,0
7312,NTHL1,0,0
7313,SIRT1,0,0
7314,NUP214,0,0
7315,GOLGA3,0,0
7316,SDCBP,0,0
7317,PHF10,0,0
7318,GTF2I,0,0
7319,PFKFB1,0,0
7320,DUOX2,0,0
7321,BPIFB2,0,0
7322,MYADM,0,0
7323,ANO6,0,0
7324,ICAM5,0,0
7325,DSC1,0,0
7326,VPS16,0,0
7327,TENT2,0,0
7328,RECK,0,0
7329,TEN1,0,0
7330,RGR,0,0
7331,KCNJ5,0,0
7332,CFAP45,0,0
7333,GLMN,0,0
7334,KHNYN,0,0
7335,EEFSEC,0,0
7336,PIM1,0,0
7337,LCK,0,0
7338,GPATCH1,0,0
7339,NHEJ1,0,0
7340,SUMF1,0,0
7341,ASIC2,0,0
7342,CCNI,0,0
7343,ATP6V1G2,0,0
7344,NOXA1,0,0
7345,RRAGA,0,0
7346,PTCH1,0,0
7347,PPP1R3E,0,0
7348,NIPA1,0,0
7349,LBX1,0,0
7350,ATP6V0C,0,0
7351,DLL1,0,0
7352,MPHOSPH10,0,0
7353,STRA6,0,0
7354,MTX3,0,0
7355,PDHB,0,0
7356,FBXO32,0,0
7357,SRP9,0,0
7358,SERPINA5,0,0
7359,PEMT,0,0
7360,CYB5R3,0,0
7361,GTPBP1,0,0
7362,IL11,0,0
7363,PKP1,0,0
7364,EMC1,0,0
7365,UBE2D3,0,0
7366,AGO3,0,0
7367,COL11A2,0,0
7368,CFH,1,0
7369,CELF1,0,0
7370,ATF3,0,0
7371,TIGAR,0,0
7372,H2BC3,0,0
7373,ETS1,0,0
7374,HDAC2,0,0
7375,CTNNB1,0,0
7376,MRPL58,0,0
7377,ZNF593,0,0
7378,HSD11B1L,0,0
7379,ABL1,0,0
7380,RPF2,0,0
7381,GNAI1,0,0
7382,ACTR8,0,0
7383,NR0B2,0,0
7384,MDH2,0,0
7385,USP14,0,0
7386,FAHD2A,0,0
7387,LIPT1,0,0
7388,IDH1,0,0
7389,RPL19,0,0
7390,ZNF827,0,0
7391,BICRAL,0,0
7392,MLH1,0,0
7393,DESI1,0,0
7394,PNPLA7,0,0
7395,BAZ1A,0,0
7396,MMGT1,0,0
7397,LAMTOR4,0,0
7398,UBE2T,0,0
7433,NOS1,0,0
7434,HUWE1,0,0
7435,APLF,0,0
7436,RHEB,0,0
7437,SPTLC3,0,0
7438,CNIH2,0,0
7439,COPS4,0,0
7440,PPIL2,0,0
7441,LAMC3,0,0
7442,SH3YL1,0,0
7443,SRMS,0,0
7444,H2BC9,0,0
7445,CACNA1G,0,0
7446,FOSL2,0,0
7447,TERT,0,0
7448,SERPIND1,0,0
7449,GAS2,0,0
7450,EIF4G1,0,0
7451,BCORL1,0,0
7452,DUSP5,0,0
7453,IL25,0,0
7454,WNT2B,0,0
7455,GNG7,0,0
7456,CLCN6,0,0
7457,ALDOA,0,0
7458,HCCS,0,0
7459,TRIR,0,0
7460,HLA-DPA1,0,0
7461,LTBR,0,0
7462,TBCD,0,0
7463,WIPF1,0,0
7464,ITGA2,0,0
7465,FBXW7,0,0
7466,GJD3,0,0
7467,RAG1,0,0
7468,ITGB5,0,0
7469,POLR1C,0,0
7470,METTL1,0,0
7471,NMNAT2,0,0
7472,NAA25,0,0
7473,PRKAG2,0,0
7474,CASP7,0,0
7475,TNFRSF10B,0,0
7476,WDPCP,0,0
7477,MMP2,1,0
7478,TPH2,0,0
7479,ENAH,0,0
7480,TMEM147,0,0
7481,CDH5,0,0
7482,ICA1,0,0
7483,STOML3,0,0
7484,RELA,0,0
7485,TTC4,0,0
7486,QPRT,0,0
7487,CLN8,0,0
7488,DIS3,0,0
7489,RPIA,0,0
7490,MGST1,0,0
7491,WDR35,0,0
7492,NCAPH2,0,0
7493,CTSH,0,0
7494,FAM50A,0,0
7495,PKP2,0,0
7496,MED26,0,0
7497,MTMR3,0,0
7498,IL12RB1,0,0
7499,C15orf40,0,0
7500,COA4,0,0
7501,MAP1B,0,0
7502,POLR2G,0,0
7503,NOX3,0,0
7504,ISCU,0,0
7505,CENPC,0,0
7506,TNNI1,0,0
7507,PNPLA2,0,0
7508,GDF3,0,0
7509,TAB1,0,0
7510,MRPL43,0,0
7511,EIF4E2,0,0
7512,SPTSSA,0,0
7513,FMOD,0,0
7514,ITGAV,0,0
7515,PRIM1,0,0
7516,IFIT1,0,0
7517,CSF2RB,0,0
7518,RBPJL,0,0
7519,E2F3,0,0
